race_id,date,race_name,url,venue
200002120511,2000-02-12,フェブラリーS,https://www.keibalab.jp/db/race/200002120511/,東京/中山
200002120512,2000-02-12,フェブラリーS,https://www.keibalab.jp/db/race/200002120512/,東京/中山
200002120611,2000-02-12,フェブラリーS,https://www.keibalab.jp/db/race/200002120611/,東京/中山
200002120612,2000-02-12,フェブラリーS,https://www.keibalab.jp/db/race/200002120612/,東京/中山
200002130511,2000-02-13,フェブラリーS,https://www.keibalab.jp/db/race/200002130511/,東京/中山
200002130512,2000-02-13,フェブラリーS,https://www.keibalab.jp/db/race/200002130512/,東京/中山
200002130611,2000-02-13,フェブラリーS,https://www.keibalab.jp/db/race/200002130611/,東京/中山
200002130612,2000-02-13,フェブラリーS,https://www.keibalab.jp/db/race/200002130612/,東京/中山
200002140511,2000-02-14,フェブラリーS,https://www.keibalab.jp/db/race/200002140511/,東京/中山
200002140512,2000-02-14,フェブラリーS,https://www.keibalab.jp/db/race/200002140512/,東京/中山
200002140611,2000-02-14,フェブラリーS,https://www.keibalab.jp/db/race/200002140611/,東京/中山
200002140612,2000-02-14,フェブラリーS,https://www.keibalab.jp/db/race/200002140612/,東京/中山
200002150511,2000-02-15,フェブラリーS,https://www.keibalab.jp/db/race/200002150511/,東京/中山
200002150512,2000-02-15,フェブラリーS,https://www.keibalab.jp/db/race/200002150512/,東京/中山
200002150611,2000-02-15,フェブラリーS,https://www.keibalab.jp/db/race/200002150611/,東京/中山
200002150612,2000-02-15,フェブラリーS,https://www.keibalab.jp/db/race/200002150612/,東京/中山
200002160511,2000-02-16,フェブラリーS,https://www.keibalab.jp/db/race/200002160511/,東京/中山
200002160512,2000-02-16,フェブラリーS,https://www.keibalab.jp/db/race/200002160512/,東京/中山
200002160611,2000-02-16,フェブラリーS,https://www.keibalab.jp/db/race/200002160611/,東京/中山
200002160612,2000-02-16,フェブラリーS,https://www.keibalab.jp/db/race/200002160612/,東京/中山
200002170511,2000-02-17,フェブラリーS,https://www.keibalab.jp/db/race/200002170511/,東京/中山
200002170512,2000-02-17,フェブラリーS,https://www.keibalab.jp/db/race/200002170512/,東京/中山
200002170611,2000-02-17,フェブラリーS,https://www.keibalab.jp/db/race/200002170611/,東京/中山
200002170612,2000-02-17,フェブラリーS,https://www.keibalab.jp/db/race/200002170612/,東京/中山
200002180511,2000-02-18,フェブラリーS,https://www.keibalab.jp/db/race/200002180511/,東京/中山
200002180512,2000-02-18,フェブラリーS,https://www.keibalab.jp/db/race/200002180512/,東京/中山
200002180611,2000-02-18,フェブラリーS,https://www.keibalab.jp/db/race/200002180611/,東京/中山
200002180612,2000-02-18,フェブラリーS,https://www.keibalab.jp/db/race/200002180612/,東京/中山
200002190511,2000-02-19,フェブラリーS,https://www.keibalab.jp/db/race/200002190511/,東京/中山
200002190512,2000-02-19,フェブラリーS,https://www.keibalab.jp/db/race/200002190512/,東京/中山
200002190611,2000-02-19,フェブラリーS,https://www.keibalab.jp/db/race/200002190611/,東京/中山
200002190612,2000-02-19,フェブラリーS,https://www.keibalab.jp/db/race/200002190612/,東京/中山
200002200511,2000-02-20,フェブラリーS,https://www.keibalab.jp/db/race/200002200511/,東京/中山
200002200512,2000-02-20,フェブラリーS,https://www.keibalab.jp/db/race/200002200512/,東京/中山
200002200611,2000-02-20,フェブラリーS,https://www.keibalab.jp/db/race/200002200611/,東京/中山
200002200612,2000-02-20,フェブラリーS,https://www.keibalab.jp/db/race/200002200612/,東京/中山
200002210511,2000-02-21,フェブラリーS,https://www.keibalab.jp/db/race/200002210511/,東京/中山
200002210512,2000-02-21,フェブラリーS,https://www.keibalab.jp/db/race/200002210512/,東京/中山
200002210611,2000-02-21,フェブラリーS,https://www.keibalab.jp/db/race/200002210611/,東京/中山
200002210612,2000-02-21,フェブラリーS,https://www.keibalab.jp/db/race/200002210612/,東京/中山
200002220511,2000-02-22,フェブラリーS,https://www.keibalab.jp/db/race/200002220511/,東京/中山
200002220512,2000-02-22,フェブラリーS,https://www.keibalab.jp/db/race/200002220512/,東京/中山
200002220611,2000-02-22,フェブラリーS,https://www.keibalab.jp/db/race/200002220611/,東京/中山
200002220612,2000-02-22,フェブラリーS,https://www.keibalab.jp/db/race/200002220612/,東京/中山
200002230511,2000-02-23,フェブラリーS,https://www.keibalab.jp/db/race/200002230511/,東京/中山
200002230512,2000-02-23,フェブラリーS,https://www.keibalab.jp/db/race/200002230512/,東京/中山
200002230611,2000-02-23,フェブラリーS,https://www.keibalab.jp/db/race/200002230611/,東京/中山
200002230612,2000-02-23,フェブラリーS,https://www.keibalab.jp/db/race/200002230612/,東京/中山
200002240511,2000-02-24,フェブラリーS,https://www.keibalab.jp/db/race/200002240511/,東京/中山
200002240512,2000-02-24,フェブラリーS,https://www.keibalab.jp/db/race/200002240512/,東京/中山
200002240611,2000-02-24,フェブラリーS,https://www.keibalab.jp/db/race/200002240611/,東京/中山
200002240612,2000-02-24,フェブラリーS,https://www.keibalab.jp/db/race/200002240612/,東京/中山
200002250511,2000-02-25,フェブラリーS,https://www.keibalab.jp/db/race/200002250511/,東京/中山
200002250512,2000-02-25,フェブラリーS,https://www.keibalab.jp/db/race/200002250512/,東京/中山
200002250611,2000-02-25,フェブラリーS,https://www.keibalab.jp/db/race/200002250611/,東京/中山
200002250612,2000-02-25,フェブラリーS,https://www.keibalab.jp/db/race/200002250612/,東京/中山
200002260511,2000-02-26,フェブラリーS,https://www.keibalab.jp/db/race/200002260511/,東京/中山
200002260512,2000-02-26,フェブラリーS,https://www.keibalab.jp/db/race/200002260512/,東京/中山
200002260611,2000-02-26,フェブラリーS,https://www.keibalab.jp/db/race/200002260611/,東京/中山
200002260612,2000-02-26,フェブラリーS,https://www.keibalab.jp/db/race/200002260612/,東京/中山
200002270511,2000-02-27,フェブラリーS,https://www.keibalab.jp/db/race/200002270511/,東京/中山
200002270512,2000-02-27,フェブラリーS,https://www.keibalab.jp/db/race/200002270512/,東京/中山
200002270611,2000-02-27,フェブラリーS,https://www.keibalab.jp/db/race/200002270611/,東京/中山
200002270612,2000-02-27,フェブラリーS,https://www.keibalab.jp/db/race/200002270612/,東京/中山
200002280511,2000-02-28,フェブラリーS,https://www.keibalab.jp/db/race/200002280511/,東京/中山
200002280512,2000-02-28,フェブラリーS,https://www.keibalab.jp/db/race/200002280512/,東京/中山
200002280611,2000-02-28,フェブラリーS,https://www.keibalab.jp/db/race/200002280611/,東京/中山
200002280612,2000-02-28,フェブラリーS,https://www.keibalab.jp/db/race/200002280612/,東京/中山
200003190711,2000-03-19,高松宮記念,https://www.keibalab.jp/db/race/200003190711/,中京
200003190712,2000-03-19,高松宮記念,https://www.keibalab.jp/db/race/200003190712/,中京
200003200711,2000-03-20,高松宮記念,https://www.keibalab.jp/db/race/200003200711/,中京
200003200712,2000-03-20,高松宮記念,https://www.keibalab.jp/db/race/200003200712/,中京
200003210711,2000-03-21,高松宮記念,https://www.keibalab.jp/db/race/200003210711/,中京
200003210712,2000-03-21,高松宮記念,https://www.keibalab.jp/db/race/200003210712/,中京
200003220711,2000-03-22,高松宮記念,https://www.keibalab.jp/db/race/200003220711/,中京
200003220712,2000-03-22,高松宮記念,https://www.keibalab.jp/db/race/200003220712/,中京
200003230711,2000-03-23,高松宮記念,https://www.keibalab.jp/db/race/200003230711/,中京
200003230712,2000-03-23,高松宮記念,https://www.keibalab.jp/db/race/200003230712/,中京
200003240711,2000-03-24,高松宮記念,https://www.keibalab.jp/db/race/200003240711/,中京
200003240712,2000-03-24,高松宮記念,https://www.keibalab.jp/db/race/200003240712/,中京
200003250711,2000-03-25,高松宮記念,https://www.keibalab.jp/db/race/200003250711/,中京
200003250712,2000-03-25,高松宮記念,https://www.keibalab.jp/db/race/200003250712/,中京
200003260711,2000-03-26,高松宮記念,https://www.keibalab.jp/db/race/200003260711/,中京
200003260712,2000-03-26,高松宮記念,https://www.keibalab.jp/db/race/200003260712/,中京
200003270711,2000-03-27,高松宮記念,https://www.keibalab.jp/db/race/200003270711/,中京
200003270712,2000-03-27,高松宮記念,https://www.keibalab.jp/db/race/200003270712/,中京
200003280711,2000-03-28,高松宮記念,https://www.keibalab.jp/db/race/200003280711/,中京
200003280712,2000-03-28,高松宮記念,https://www.keibalab.jp/db/race/200003280712/,中京
200003290711,2000-03-29,高松宮記念,https://www.keibalab.jp/db/race/200003290711/,中京
